id,Top 1,Top 2,Top 3,Top 4,Top 5,Top 6,Top 7,Top 8,Top 9,Top 10,Top 11,Top 12,Top 13,Top 14,Top 15,Top 16,Top 17,Top 18,Top 19,Top 20
2545,6405900000,6402999000,6402911000,6403992000,6403999000,6402919000,6402190000,6402991000,6403991000,6404199000,6404191000,6402120000,6403912000,6401991010,6403190000,6401999000,6401991090,6402200000,6403120000,6403919000
2546,4203400000,6405900000,4303101900,4303102990,4303101300,6217900000,4303102600,4303102100,4303101600,4303101100,4303102920,6205900000,4303102200,4303101200,6205200000,6217100000,4303900000,6205301000,6205302000,6211399000
2547,4203109090,4203103090,4203101090,4303102990,4303101900,6205200000,4203400000,4203103070,4203103050,4203102000,4203109010,4203101010,4203103010,4303101300,6205900000,4303102600,4303102100,4303101600,4303101100,4303102920
2548,8807909000,6305900000,8704909090,6305200000,3006921090,6305390000,8704901020,6305100000,8704901010,8901901000,8807301000,8901902000,6305330000,6305320000,8807902000,8704909020,8807303000,8704609090,5308901000,8807200000
2549,8445201010,8445203000,8445202000,8445209000,8445201090,8445909000,8445301000,8445302000,8445309000,8445901000,8445199000,8445902000,8445409000,5308909000,8445120000,8445110000,8445130000,8445191000,5308901000,8445401000
2550,6006900000,4203109010,4203103010,4203101010,6117900000,6117800000,6005900000,6003900000,6114200000,4203103090,4203101090,4203109090,6114900000,4203103070,6113001000,6113002000,6113003000,4203103050,4203102000,6003200000
2551,8807909000,6305900000,8704909090,6305200000,3006921090,6305390000,8704901020,6305100000,8704901010,8901901000,8807301000,8901902000,6305330000,6305320000,8807902000,8704909020,8807303000,8704609090,5308901000,8807200000
2552,8446301010,8446100000,8446309000,8446301090,8446290000,8446210000,8446303000,8446302000,5801260000,5911100000,5801270000,5801230000,5209590000,5209190000,5208190000,5208290000,5209290000,5209390000,5208390000,5801220000
2553,2716000000,8548009000,8543702020,8548001000,8549999000,8535902000,8536300000,8549319000,8546909000,8543703000,8549399000,8543709090,8543702090,8536902000,8487909090,8535909000,8536909090,8525502000,8525602000,8549312000
2554,4203400000,6217100000,6217900000,4303102990,4303101900,6405900000,4303101300,4303101100,4303102100,4303102600,4303101600,4303102920,6117800000,4303101200,4303102200,6117900000,6209902000,4303900000,6812910000,4015901000
2555,6907409000,6907401000,6907229000,6907230000,6907210000,6907221000,6907309000,6914909000,6907301000,6904900000,6905100000,6909900000,6914901000,6901003000,6909190000,6904100000,6902909000,8546200000,6909110000,6914109000
2556,3006922090,3006924000,3006923000,3006925000,3006922031,3006922032,3006921090,300692203,3006922020,3006922010,3006500000,3006921010,3006910000,3006600000,8807909000,7017900000,1905909010,8704909090,3006402000,3006401000
2557,8434209000,405200000,8434201000,405900000,405100000,8434909000,2105009090,2105001090,8434902000,2105001010,2105009010,8434100000,8434901000,806200000,1517909000,2106909030,1517902000,401501000,1517901000,401401000
2558,8419899050,8419899010,8419899020,8419899030,8419899040,8438101000,8419899090,8438809000,8419899080,8438109000,8438501000,8419891000,8419899070,8422409010,8438400000,8422404000,8419899060,8419810000,8438300000,8422409090
2559,4203400000,6405900000,4303101900,4303102990,4303101300,6217900000,4303102600,4303102100,4303101600,4303101100,4303102920,6205900000,4303102200,4303101200,6205200000,6217100000,4303900000,6205301000,6205302000,6211399000
2560,8807909000,6305900000,8704909090,6305200000,3006921090,6305390000,8704901020,6305100000,8704901010,8901901000,8807301000,8901902000,6305330000,6305320000,8807902000,8704909020,8807303000,8704609090,5308901000,8807200000
2561,4203400000,6405900000,4303101900,4303102990,4303101300,6217900000,4303102600,4303102100,4303101600,4303101100,4303102920,6205900000,4303102200,4303101200,6205200000,6217100000,4303900000,6205301000,6205302000,6211399000
2562,4203400000,6405900000,4303101900,4303102990,4303101300,6217900000,4303102600,4303102100,4303101600,4303101100,4303102920,6205900000,4303102200,4303101200,6205200000,6217100000,4303900000,6205301000,6205302000,6211399000
2563,8807909000,6305900000,8704909090,6305200000,3006921090,6305390000,8704901020,6305100000,8704901010,8901901000,8807301000,8901902000,6305330000,6305320000,8807902000,8704909020,8807303000,8704609090,5308901000,8807200000
2564,8445201010,8445203000,8445202000,8445201090,8445209000,8445302000,8445301000,8445909000,5308909000,8445309000,8445199000,8445901000,5308901000,8445902000,8445409000,5308100000,8445110000,8445120000,8445130000,8445191000
2565,8807909000,9606210000,5808100000,9606220000,9606299000,8704909090,9606291000,9606300000,6305390000,3006921090,5808900000,6305330000,8704901020,6305320000,8704901010,6305900000,5811004000,8901901000,4302300000,1604199090
2566,4802100000,4802200000,4802400000,4802571020,4802611010,4802619010,4802551030,4802551020,4802581010,4802589010,4802582010,4802611090,4802619090,4802549010,4802541010,4802579010,4802571010,4802582090,4802589090,4802581090
2568,8704609090,8704909090,8704609010,8704601020,8704529010,8704519010,8704601010,8604009000,8604004000,8704419010,8704439010,8707903000,8707904000,8707902000,8707901000,8704519090,8704529090,8704909010,8704521020,8704511020
2569,5705000000,7013990000,5701900000,7013910000,5703900000,5704900000,5702200000,5701100000,5703100000,5704100000,4016910000,5904100000,5704200000,5703290000,5703390000,5904900000,5703210000,5703310000,7014009010,5702500000
2570,4203109090,4203103090,4203101090,4303102990,4303101900,6205200000,4203400000,4203103070,4203103050,4203102000,4203109010,4203101010,4203103010,4303101300,6205900000,4303102600,4303102100,4303101600,4303101100,4303102920
2571,8445201010,8445203000,8445202000,8445209000,8445201090,8445909000,8445301000,8445302000,8445309000,8445901000,8445199000,8445902000,8445409000,5308909000,8445120000,8445110000,8445130000,8445191000,5308901000,8445401000
2572,9018419000,9018411000,9018908900,9018902090,9018908190,9018909000,9018492000,9018491000,9018501090,9018901000,9018209000,9018498000,9018499000,9018908110,9018902010,9018509000,9018903000,9018501010,9018493000,9018905000
2573,8703109000,8703102000,8704909090,8707904000,8707901000,8707902000,8707903000,8704609010,8707100000,8706001000,8706002000,8706003000,8706004000,8706005000,8703900000,8703101000,8704609090,8704909010,8703702000,8703602000
2575,2202991000,1605592090,1605599090,1605591090,2202992000,308903000,305699000,305698000,305391000,1605550000,7320909000,305695000,2206009010,305599000,305692000,1605542099,160554209,1605591010,1605592010,1605599010
2576,8419899010,8419899020,8419899040,8419899030,8419899050,8438101000,8419899090,8438809000,8438109000,8422409010,8419899080,8422404000,8438501000,8422409090,8422902000,8419891000,8422409030,8419899070,8438400000,8431430000
2576,2202991000,1605591090,1605599090,1605592090,2202992000,1605550000,7320909000,160554209,1605542099,2206009010,1605591010,1605592010,1605599010,1605409000,2106901020,2206001090,2206009090,2206002090,2206002010,2206002020
2577,8708991010,8708991020,8708991030,8708991040,8708991050,8708999000,8708959000,8704909090,8704601020,8708910000,8708930000,8704901020,8704609010,8704609090,8708100000,8708400000,8714990000,8708951000,8708309000,8704909010
2578,4820400000,8604009000,9404100000,8604004000,6814100000,6904900000,4822900000,3923400000,6904100000,4820900000,4822100000,4802551030,6814900000,9404900000,4820200000,4820500000,9404300000,5911900000,8426110000,6903909090
2579,4203400000,6405900000,4303101900,4303102990,4303101300,6217900000,4303102600,4303102100,4303101600,4303101100,4303102920,6205900000,4303102200,4303101200,6205200000,6217100000,4303900000,6205301000,6205302000,6211399000
2580,4203400000,6405900000,4303101900,4303102990,4303101300,6217900000,4303102600,4303102100,4303101600,4303101100,4303102920,6205900000,4303102200,4303101200,6205200000,6217100000,4303900000,6205301000,6205302000,6211399000
2581,106909000,106903090,2935904000,3102101000,2931901000,2930902000,2926903000,2933999010,2933921000,2932999010,102909090,2932209091,2833251000,2930202010,2930201010,106199000,106196090,106195090,101211000,1007100000
2582,5806310000,5806320000,5806390000,5806200000,5803000000,5802300000,5806103000,6003200000,5806109000,6003900000,5911100000,5007903000,6006900000,5801900000,6003300000,5802200000,6003100000,8451502000,6003400000,6001990000
2582,4421999000,4408399032,4408399022,4408399052,4408399042,4408399092,4408399012,4408396000,4408399021,4408399031,4408399041,4408399011,4408399051,4408399091,4408399029,4408399099,4408399049,4408399059,440839909,4408399039
2583,8807909000,6305900000,8704909090,6305200000,3006921090,6305390000,8704901020,6305100000,8704901010,8901901000,8807301000,8901902000,6305330000,6305320000,8807902000,8704909020,8807303000,8704609090,5308901000,8807200000
2584,3006922090,3006924000,3006923000,3006925000,3006922031,3006922032,300692203,3006922020,3006922010,3006921090,3403991000,3403992000,3403999000,3402502000,3006600000,3403911000,3403912000,3403919000,3402501000,3304209000
2585,4203109090,4203103090,4203101090,4303102990,4303101900,6205200000,4203400000,4203103070,4203103050,4203102000,4203109010,4203101010,4203103010,4303101300,6205900000,4303102600,4303102100,4303101600,4303101100,4303102920
2586,8905907000,8905201000,8905905000,8901200000,8908001000,8902001010,8901100000,8902001030,8901300000,8902001020,8905903000,8905908000,8905202000,8905209000,8905909000,8905901000,8905902000,8905100000,9406909000,8908009000
2587,4203109090,4203103090,4203101090,4303102990,4303101900,6205200000,4203400000,4203103070,4203103050,4203102000,4203109010,4203101010,4203103010,4303101300,6205900000,4303102600,4303102100,4303101600,4303101100,4303102920
2588,4115200000,4115100000,4205001900,4205002900,6405100000,4205001100,4205002100,4114203000,4114201000,4114202000,6403599000,6404200000,6403919000,4113900000,6403999000,4112000000,4203103090,4203101090,4203109090,6403510000
2589,4203109090,4203103090,4203101090,4303102990,4303101900,6205200000,4203400000,4203103070,4203103050,4203102000,4203109010,4203101010,4203103010,4303101300,6205900000,4303102600,4303102100,4303101600,4303101100,4303102920
2590,4203109090,4203103090,4203101090,4303102990,4303101900,6205200000,4203400000,4203103070,4203103050,4203102000,4203109010,4203101010,4203103010,4303101300,6205900000,4303102600,4303102100,4303101600,4303101100,4303102920
2591,8419899010,8419899020,8419899040,8419899030,8419899050,8438101000,8419899090,8438809000,8438109000,8422409010,8419899080,8422404000,8438501000,8422409090,8422902000,8419891000,8422409030,8419899070,8438400000,8431430000
2592,8807909000,5308901000,5308100000,5308200000,5308909000,5509990000,6305900000,8704909090,5403331000,6305200000,3006921090,5509920000,6305390000,8704901020,6305100000,8704901010,8901901000,5510909000,5205410000,5403390000
2593,8704609090,8704909090,8708991050,8708991030,8708991020,8708991010,8708991040,8704601020,8704601010,8704609010,8806990000,8704519010,8704529010,8419899050,8704529090,8704519090,8704511020,8704521020,8704419010,8704439010
2594,8419899010,8419899020,8419899040,8419899030,8419899050,8438101000,8419899090,8422409010,8419899080,8422404000,8422409090,8422902000,8438109000,8438809000,8438501000,8419891000,8422409030,8419899070,8431430000,8422409020
2595,5702990000,5702390000,5702490000,5702920000,5702420000,5702320000,8457200000,5702410000,5702910000,5702310000,4602199000,9403890000,6805300000,9403830000,4602120000,9403820000,4602191000,6213900000,8546100000,4011801090
2596,4203109090,4203103090,4203101090,4303102990,4303101900,6205200000,4203400000,4203103070,4203103050,4203102000,4203109010,4203101010,4203103010,4303101300,6205900000,4303102600,4303102100,4303101600,4303101100,4303102920
2597,5207900000,8445201010,8445203000,8445202000,5511100000,8445209000,8445201090,5207100000,5510909000,5511200000,5511300000,5509990000,5508109000,5509691010,5509692010,5508200000,5406001000,5509691020,5509692020,5406002000
2598,3915909090,3921199090,3915909010,3920999090,3921194090,3921192090,3921193090,3921191090,3915905000,3915909030,3920920000,3915904000,3920991000,3920930000,3915903000,3921195000,3920940000,3921199020,3915902000,3915901000
2599,8807909000,6305900000,8704909090,6305200000,3006921090,6305390000,8704901020,6305100000,8704901010,8901901000,8807301000,8901902000,6305330000,6305320000,8807902000,8704909020,8807303000,8704609090,5308901000,8807200000
2600,8807909000,6305900000,8704909090,6305200000,3006921090,6305390000,8704901020,6305100000,8704901010,8901901000,8807301000,8901902000,6305330000,6305320000,8807902000,8704909020,8807303000,8704609090,5308901000,8807200000
2601,8419899010,8419899020,8419899040,8419899030,8419899050,8438101000,8419899090,8438809000,8438109000,8422409010,8419899080,8422404000,8438501000,8422409090,8422902000,8419891000,8422409030,8419899070,8438400000,8431430000
2602,2710995000,2710915000,2710209520,2710195020,3403195000,2713900000,271020972,271020974,271020975,2710209410,2710209300,271020971,2710209742,2710209420,2710209731,2710209751,2710209510,2710209721,2710209723,2710209724
2603,2713200000,2713110000,2713120000,2713900000,2712109000,2709001090,3911101000,2712101000,2709001030,2709001080,2709001070,2709001060,2709001050,2709001040,2709001020,2709001010,2710209732,2710201050,2710197320,2710209220
2604,4203109090,4203103090,4203101090,4303102990,4303101900,6205200000,4203400000,4203103070,4203103050,4203102000,4203109010,4203101010,4203103010,4303101300,6205900000,4303102600,4303102100,4303101600,4303101100,4303102920
2605,4203400000,6405900000,4303101900,4303102990,4303101300,6217900000,4303102600,4303102100,4303101600,4303101100,4303102920,6205900000,4303102200,4303101200,6205200000,6217100000,4303900000,6205301000,6205302000,6211399000
2606,4203109090,4203103090,4203101090,4303102990,4303101900,6205200000,4203400000,4203103070,4203103050,4203102000,4203109010,4203101010,4203103010,4303101300,6205900000,4303102600,4303102100,4303101600,4303101100,4303102920
2607,8403900000,8519200000,8403103000,8403101000,9504301000,8403109000,9504309000,9504909090,9504901090,9504901040,9504903000,9504901020,9504901030,9504400000,9504901050,9504902000,9504909020,9504209000,9504202000,9504201000
2608,3006922090,3006923000,3006924000,3006925000,3006921090,3006922031,3006922032,300692203,3006922020,3006922010,3006500000,3006921010,3006910000,8807909000,8704909090,3006600000,8704901020,8704901010,8901901000,3006402000
2609,4303101900,4303102990,4203103090,4203109090,4203101090,4303101300,4303101600,4303101100,4303102100,4303102600,4303102920,4203103070,4203103050,4203102000,4203109010,4203103010,4203101010,4303101200,4303102200,4203101060
2610,7007292000,7007291000,7007191000,7007192000,3603100000,7319401000,7007212000,7007211000,7007111000,7007112000,6506100000,8414700000,7319409000,8608002000,8530900000,7319402000,8530800000,208401000,106121000,8530109000
