id,DEC_processed
8543703000,electrical machine apparatus individual function specified included elsewhere chapter machine apparatus electrical machine translation dictionary function
8543705000,electrical machine apparatus individual function specified included elsewhere chapter machine apparatus article connection telegraphic telephonic apparatus instrument telegraphic telephonic network
8543709010,electrical machine apparatus individual function specified included elsewhere chapter machine apparatus high frequency amplifier
8543709020,electrical machine apparatus individual function specified included elsewhere chapter machine apparatus detector subheading
8543709040,electrical machine apparatus individual function specified included elsewhere chapter machine apparatus cordless infrared remote control device video game console
8543709050,electrical machine apparatus individual function specified included elsewhere chapter machine apparatus digital flightdata recorder
8543709060,electrical machine apparatus individual function specified included elsewhere chapter machine apparatus portable battery operated electronic reader recording reproducing text still image audio file
8543709070,electrical machine apparatus individual function specified included elsewhere chapter machine apparatus digital signal processing apparatus capable connecting wired wireless network mixing sound
8543709090,electrical machine apparatus individual function specified included elsewhere chapter machine apparatus
8543901000,electrical machine apparatus individual function specified included elsewhere chapter part electronic microassemblies
8543909000,electrical machine apparatus individual function specified included elsewhere chapter part
8544111000,insulated including enamelled anodised wire cable including coaxial cable insulated electric conductor whether fitted connector optical fibre cable made individually sheathed fibre whether assembled electric conductor fitted connector winding wire copper insulating lacquer enamel insulated
8544119000,insulated including enamelled anodised wire cable including coaxial cable insulated electric conductor whether fitted connector optical fibre cable made individually sheathed fibre whether assembled electric conductor fitted connector winding wire copper
8544190000,insulated including enamelled anodised wire cable including coaxial cable insulated electric conductor whether fitted connector optical fibre cable made individually sheathed fibre whether assembled electric conductor fitted connector winding wire winding wire
8544200000,insulated including enamelled anodised wire cable including coaxial cable insulated electric conductor whether fitted connector optical fibre cable made individually sheathed fibre whether assembled electric conductor fitted connector coaxial cable coaxial electric conductor
